aluno	rede	escola	turma	port	sexo
874	1	31141135	58	675.97	1
875	1	31141135	58	616.17	1
876	1	31141135	58	574.3	1
877	1	31141135	58	675.97	1
878	1	31141135	58	675.97	2
879	1	31141135	58	675.97	2
880	1	31141135	58	616.17	2
881	1	31141135	58	675.97	2
882	1	31141135	58	675.97	2
883	1	31141216	59	493.83	2
884	1	31141216	59	408.18	2
885	1	31141216	59	480.16	2
886	1	31141216	59	568.57	2
887	1	31141216	59	568.57	2
888	1	31141216	59	422.77	2
889	1	31141216	59	470	2
890	1	31141216	59	477.36	2
891	1	31141216	59	536.66	2
892	1	31141216	59	517.38	2
893	1	31141216	59	545.03	2
894	1	31141216	59	521.81	2
895	1	31141216	59	520.64	2
896	1	31141216	59	482.26	2
897	1	31141216	59	520.64	2
898	1	31141216	59	474.14	1
899	1	31141216	59	553.27	1
900	1	31141216	59	494.78	1
901	1	31141216	59	517.38	1
902	1	31141259	60	426.07	1
903	1	31141259	60	484.8	1
904	1	31141259	60	550.13	1
905	1	31141259	60	433.77	1
906	1	31141259	60	550.13	1
907	1	31141259	60	548.64	1
908	1	31141259	60	494.87	1
909	1	31141259	60	393.63	1
910	1	31141259	60	663.93	1
911	1	31141259	60	517.57	1
912	1	31141259	60	584.18	1
913	1	31141259	60	527.08	1
914	1	31141259	60	509.55	1
915	1	31141259	60	501.31	1
916	1	31141259	60	428.49	1
917	1	31141259	60	561.81	2
918	1	31141259	60	527.08	2
919	1	31141259	60	503.15	2
920	1	31141259	60	498.65	2
921	1	31141259	60	443.59	2
922	1	31141259	60	454.39	2
923	1	31141259	60	529.77	2
924	1	31141275	61	661.43	2
925	1	31141275	61	536.48	2
926	1	31141275	61	478.41	2
927	1	31141275	61	584.96	2
928	1	31141275	61	639.78	2
929	1	31141275	61	661.43	2
930	1	31141275	61	587.38	2
931	1	31141275	61	639.78	2
932	1	31141275	61	661.43	2
933	1	31141275	61	428.2	2
934	1	31141275	61	639.78	2
935	1	31141275	61	639.78	2
936	1	31141275	61	639.78	2
937	1	31141275	61	639.78	1
938	1	31141275	61	661.43	1
939	1	31141275	61	601.2	1
940	1	31141275	61	639.78	1
941	1	31141275	61	639.78	1
942	1	31141275	61	479.52	1
943	1	31141275	61	602.43	1
944	1	31141275	61	639.78	1
945	1	31141275	61	531.6	1
946	1	31141275	61	639.78	1
947	1	31141275	61	639.78	1
948	1	31141275	61	540.01	1
949	1	31141828	62	497.82	1
950	1	31141828	62	552.5	1
951	1	31141828	62	614.45	1
952	1	31141828	62	535.38	1
953	1	31141828	62	582.53	1
954	1	31141828	62	512.16	1
955	1	31141828	62	490.59	1
956	1	31141828	62	604.7	2
957	1	31141828	62	380.95	2
958	1	31141828	62	404.93	2
959	1	31141828	62	478.68	2
960	1	31141828	62	442.45	2
961	1	31141828	62	447.36	2
962	1	31141828	62	437.9	2
963	1	31141828	62	444.41	2
964	1	31141828	62	500.59	2
965	1	31141828	62	463.92	2
966	1	31141828	62	429.6	2
967	1	31141828	62	313.98	2
968	1	31141828	62	485.54	2
969	1	31141828	62	514.4	2
970	1	31141828	62	426.85	2
971	1	31141828	62	525.32	2
972	1	31141828	62	466.83	2
973	1	31141828	62	392.74	2
974	1	31141828	62	444.5	2
975	1	31141828	62	439.47	2
976	1	31141828	62	561.1	1
977	1	31141828	62	477.01	1
978	1	31141828	62	463.25	1
979	1	31141828	62	406.58	1
980	1	31141828	62	338.12	1
981	1	31141828	63	519.46	1
982	1	31141828	63	528.1	1
983	1	31141828	63	491.84	1
984	1	31141828	63	406.86	1
985	1	31141828	63	362.78	1
986	1	31141828	63	428.5	1
987	1	31141828	63	442.33	1
988	1	31141828	63	458.13	1
989	1	31141828	63	454.08	1
990	1	31141828	63	388.91	1
991	1	31141828	63	479.08	1
992	1	31141828	63	532.35	1
993	1	31141828	63	506.25	1
994	1	31141828	63	639.31	1
995	1	31141828	63	660.86	2
996	1	31141828	63	521.1	2
997	1	31141828	63	550.86	2
998	1	31141828	63	552.9	2
999	1	31141828	63	587.17	2
1000	1	31143138	64	488.53	2
1001	1	31143138	64	532.63	2
1002	1	31143138	64	435.02	2
1003	1	31143138	64	408.53	2
1004	1	31143138	64	407.68	2
1005	1	31143138	64	470.76	2
1006	1	31143138	64	311.56	2
1007	1	31143138	64	483.12	2
1008	1	31143138	64	442.43	2
1009	1	31143138	64	558.96	2
1010	1	31143138	64	413.1	2
1011	1	31143138	64	411.77	2
1012	1	31143138	64	403.12	2
1013	1	31143138	64	468.35	2
1014	1	31143138	64	367	2
1015	1	31143138	64	339.18	1
1016	1	31143138	64	484.39	1
1017	1	31143138	64	526.78	1
1018	1	31143138	64	544.21	1
1019	1	31143138	64	504.16	1
1020	1	31143138	64	477.7	1
1021	1	31143138	64	443.37	1
1022	1	31143138	64	459.89	1
1023	1	31143138	64	384.8	1
1024	1	31143138	64	598.3	1
1025	1	31143138	65	404.99	1
1026	1	31143138	65	443.5	1
1027	1	31143138	65	412.8	1
1028	1	31143138	65	431.34	1
1029	1	31143138	65	398.31	1
1030	1	31143138	65	381.17	1
1031	1	31143138	65	542.43	1
1032	1	31143138	65	483.93	1
1033	1	31143138	65	481.23	1
1034	1	31143138	65	475.69	2
1035	1	31143138	65	272.57	2
1036	1	31143138	65	455.25	2
1037	1	31143138	65	536.03	2
1038	1	31143138	65	361.22	2
1039	1	31143138	65	372.07	2
1040	1	31143138	65	437.01	2
1041	1	31143138	65	426.04	2
1042	1	31143138	65	403.92	2
1043	1	31143138	65	453.59	2
1044	1	31143138	65	523.76	2
1045	1	310342740	101	615.19	2
1046	1	310342740	101	615.19	2
1047	1	310342740	101	546.86	2
1048	1	310342740	101	580.47	2
1049	1	310342740	101	548.04	2
1050	1	310342740	101	479.16	2
1051	1	310342740	101	484.04	2
1052	1	310342740	101	445.27	2
1053	1	310342740	101	446.12	2
1054	1	310342740	101	588.65	1
1055	1	310342740	102	661.22	1
1056	1	310342740	102	555.24	1
1057	1	310342740	102	493.75	1
1058	1	310342740	102	544.56	1
1059	1	310342740	102	465.61	1
1060	1	310342740	102	611.79	1
1061	1	310342740	102	413.66	1
1062	1	310342740	102	444.17	1
1063	1	310342740	102	410.35	1
1064	1	310342740	102	367.16	1
1065	1	310342740	102	561.32	1
1066	1	310342740	102	406.25	1
1067	1	310342740	102	516.35	1
1068	1	310342740	102	528.59	1
1069	1	310348350	103	528.59	1
1070	1	310348350	103	542.47	1
1071	1	310348350	103	561.32	1
1072	1	310348350	103	528.59	1
1073	1	310348350	103	498.08	2
1074	1	310348350	103	497.27	2
1075	1	310348350	103	484.09	2
1076	1	310348350	103	462.96	2
1077	1	310348350	103	561.32	2
1078	1	310348350	103	449.71	2
1079	1	310348350	103	542.47	2
1080	1	310348350	103	542.47	2
1081	1	310348350	103	553.67	2
1082	1	310348350	103	527.47	2
1083	1	310348350	104	556.17	2
1084	1	310348350	104	568.16	2
1085	1	310348350	104	563.97	2
1086	1	310348350	104	623.33	2
1087	1	310348350	104	477.6	2
1088	1	310348350	104	497.19	2
1089	1	310348350	104	475.69	2
1090	1	310625880	105	405.7	2
1091	1	310625880	105	379.8	2
1092	1	310625880	105	421.32	2
1093	1	310625880	105	458.02	1
1094	1	310625880	105	392.55	1
1095	1	310625880	105	384.95	1
1096	1	310625880	105	445.95	1
1097	1	310625880	105	462.26	1
1098	1	310625880	105	308.02	1
1099	1	310625880	105	417.34	1
1100	1	310625880	106	343.13	1
1101	1	310625880	106	323.8	1
1102	1	310625880	106	266.49	1
1103	1	310625880	106	205.49	1
1104	1	310625880	106	354.86	1
1105	1	310625880	106	468.51	1
1106	1	310625880	106	461.81	1
1107	1	310625880	106	516.7	1
1108	1	310632740	107	455.93	1
1109	1	310632740	107	412.37	1
1110	1	310632740	107	482.1	1
1111	1	310632740	107	456.11	1
1112	1	310632740	107	490.63	2
1113	1	310632740	107	483.28	2
1114	1	310632740	107	441.05	2
1115	1	310632740	107	330.18	2
1116	1	310632740	107	398.16	2
1117	1	310632740	107	510.64	2
1118	1	310632740	108	516.66	2
1119	1	310632740	108	497.22	2
1120	1	310632740	108	466.77	2
1121	1	310632740	108	431.87	2
1122	1	310632740	108	534.51	2
1123	1	310632740	108	632.72	2
1124	1	310632740	108	584.91	2
1125	1	310632740	108	516.77	2
1126	1	310632740	108	367.69	2
1127	1	310632740	108	478.26	2
1128	1	310632740	108	457.68	2
1129	1	310632740	108	416.79	2
1130	1	310632740	108	432.76	2
1131	1	310632820	109	461.87	2
1132	1	310632820	109	485.45	1
1133	1	310632820	109	339.79	1
1134	1	310632820	109	493.17	1
1135	1	310632820	109	530.91	1
1136	1	310632820	109	547.24	1
1137	1	310632820	109	454.65	1
1138	1	310632820	109	510.06	1
1139	1	310632820	109	526.96	1
1140	1	310632820	109	598.89	1
1141	1	310632820	110	270.66	1
1142	1	310632820	110	380.49	1
1143	1	310632820	110	460.11	1
1144	1	310632820	110	569.55	1
1145	1	310637380	111	435.52	1
1146	1	310637380	111	322.96	1
1147	1	310637380	111	529.27	1
1148	1	310637380	111	294.36	1
1149	1	310637380	111	638.71	1
1150	1	310637380	111	431.64	1
1151	1	310637380	111	546.83	2
1152	1	310637380	111	613.38	2
1153	1	310637380	111	370.62	2
1154	1	310637380	111	500.48	2
1155	1	310637380	112	349.86	2
1156	1	310637380	112	459.62	2
1157	1	310637380	112	527.88	2
1158	1	310637380	112	407.45	2
1159	1	310637380	112	494.15	2
1160	1	310637380	112	450.21	2
1161	1	310637380	112	400.84	2
1162	1	310637380	112	369.56	2
1163	1	310637380	112	443.73	2
1164	1	310637380	112	577.35	2
1165	1	310637380	112	432.89	2
1166	1	310637380	112	501.39	2
1167	1	310637380	113	390.07	2
1168	1	310637380	113	342.08	2
1169	1	310637380	113	341.74	2
1170	1	310637380	113	381.5	2
1171	1	310637380	113	436.28	1
1172	1	310793750	114	276.71	1
1173	1	310793750	114	317.48	1
1174	1	310793750	114	408.72	1
1175	1	310793750	114	379.13	1
1176	1	310793750	114	447.23	1
1177	1	310793750	114	402.73	1
1178	1	310793750	114	397.83	1
1179	1	310793750	114	331.42	1
1180	1	310793750	114	515.27	1
1181	1	310793750	114	547.66	1
1182	1	310793750	114	344.44	1
1183	1	310793750	115	301.42	1
1184	1	310793750	115	371.97	1
1185	1	310793750	115	311.52	1
1186	1	310793750	115	454.26	1
1187	1	310793750	115	401.57	1
1188	1	310793750	115	483.69	1
1189	1	310793750	115	469.79	1
1190	1	310793750	115	277.67	2
1191	1	310793750	115	281.29	2
1192	1	310793750	115	366.87	2
1193	1	310793750	115	663.39	2
1194	1	310793750	116	663.39	2
1195	1	310793750	116	663.39	2
1196	1	310793750	116	432.72	2
1197	1	310793750	116	606.27	2
1198	1	310795020	117	663.39	2
1199	1	310795020	117	663.39	2
1200	1	310795020	117	663.39	2
1201	1	310795020	117	614.58	2
1202	1	310795020	117	663.39	2
1203	1	310795020	117	663.39	2
1204	1	310795020	117	663.39	2
1205	1	310795020	117	587.17	2
1206	1	310795020	117	595.47	2
1207	1	310795020	117	614.58	2
1208	1	310795020	117	663.39	2
1209	1	310795020	117	590.31	2
1210	1	310795020	117	555.06	1
1211	1	310795020	117	663.39	1
1212	1	310795020	117	614.58	1
1213	1	310795020	117	663.39	1
1214	1	310795020	117	663.39	1
1215	1	310795020	117	567.33	1
1216	1	310795020	117	603.88	1
1217	1	310795700	118	663.39	1
1218	1	310795700	118	663.39	1
1219	1	310795700	118	623.18	1
1220	1	310795700	118	676.75	1
1221	1	310795700	118	564.87	1
1222	1	310795700	118	568.85	1
1223	1	310795700	118	625.55	1
1224	1	310795700	118	641.55	1
1225	1	310795700	118	676.75	1
1226	1	310795700	118	544.48	1
1227	1	310795700	118	628.16	1
1228	1	310795700	118	676.75	1
1229	1	310795700	118	625.55	2
1230	1	310795700	118	581.78	2
1231	1	310795700	118	628.16	2
1232	1	310795700	118	591.58	2
1233	1	310795700	119	391.09	2
1234	1	310795700	119	625.55	2
1235	1	310795700	119	625.55	2
1236	1	310795700	119	625.55	2
1237	1	310795700	119	625.55	2
1238	1	310795700	119	486.13	2
1239	1	310795700	119	509.56	2
1240	1	310795700	119	568.85	2
1241	1	310795700	119	477.23	2
1242	1	310795700	119	504.61	2
1243	1	310795700	119	396.99	2
1244	1	310795700	119	480.24	2
1245	1	310795700	119	429.18	2
1246	1	310795700	119	397.11	2
1247	1	310795700	119	392.92	2
1248	1	310795700	120	488.85	2
1249	1	310795700	120	511.05	1
1250	1	310795700	120	607.33	1
1251	1	310795700	120	528.35	1
1252	1	310795700	120	383.58	1
1253	1	310795700	120	553.59	1
1254	1	310795700	120	423.09	1
1255	1	310796180	121	527.46	1
1256	1	310796180	121	457.96	1
1257	1	310796180	121	526.19	1
1258	1	310796180	121	607.33	1
1259	1	310796180	121	531.5	1
1260	1	310796180	121	674.45	1
1261	1	310796180	121	552.84	1
1262	1	310796180	121	552.84	1
1263	1	310796180	121	504.9	1
1264	1	310796180	121	523.52	1
1265	1	310796180	121	628.97	1
1266	1	310796180	121	582.74	1
1267	1	310796180	122	432.09	1
1268	1	310796180	122	674.45	2
1269	1	310796180	122	607.33	2
1270	1	310796180	122	674.45	2
1271	1	310796180	122	446.79	2
1272	1	310796180	122	412.99	2
1273	1	310796180	122	472.24	2
1274	1	310796180	122	416.77	2
1275	1	310796510	123	494.6	2
1276	1	310796510	123	516.73	2
1277	1	310796510	123	439.26	2
1278	1	310796510	123	417.58	2
1279	1	310796510	123	349.94	2
1280	1	310796510	123	521.76	2
1281	1	310796510	123	521.76	2
1282	1	310796510	123	439.04	2
1283	1	310796510	123	373.9	2
1284	1	310796510	123	393.42	2
1285	1	310796510	123	328.83	2
1286	1	310796510	123	405.63	2
1287	1	310796510	123	482.14	2
1288	1	310796510	123	465.1	1
1289	1	310796510	123	435.36	1
1290	1	310797820	124	369.51	1
1291	1	310797820	124	487.93	1
1292	1	310797820	124	381.52	1
1293	1	310797820	124	419.69	1
1294	1	310797820	124	469.43	1
1295	1	310797820	124	541.47	1
1296	1	310797820	124	479.81	1
1297	1	310797820	124	465.74	1
1298	1	310797820	124	448.51	1
1299	1	310797820	124	409.95	1
1300	1	310797820	124	528.8	1
1301	1	310797820	124	612.29	1
1302	1	310797820	124	471.99	1
1303	1	310797820	124	448.23	1
1304	1	310797820	125	532.6	1
1305	1	310797820	125	398.11	1
1306	1	310797820	125	510.13	1
1307	1	310797820	125	446.74	2
1308	1	310797820	125	411.65	2
1309	1	310797820	125	624.35	2
1310	1	310797820	125	506.7	2
1311	1	310797820	125	453.01	2
1312	1	310797820	125	508.96	2
1313	1	310797820	125	549.52	2
1314	1	310797820	125	504.14	2
1315	1	310797820	125	531.55	2
1316	1	310799010	126	519.5	2
1317	1	310799010	126	495.06	2
1318	1	310799010	126	447.32	2
1319	1	310799010	126	554.77	2
1320	1	310799010	126	582.42	2
1321	1	310799010	126	470.24	2
1322	1	310799010	126	542.5	2
1323	1	310799010	126	541.54	2
1324	1	310799010	126	674.82	2
1325	1	310799010	126	572.9	2
1326	1	310799010	126	468.51	2
1327	1	310799010	126	585.22	1
1328	1	310799010	126	376.59	1
1329	1	310799010	126	505.19	1
1330	1	310799010	126	511.16	1
1331	1	310799010	127	583.93	1
1332	1	310799010	127	559.99	1
1333	1	310799010	127	494.97	1
1334	1	310799010	127	346.41	1
1335	1	310799010	127	508	1
1336	1	310799010	127	468.74	1
1337	1	310799010	127	504.13	1
1338	1	310799010	127	564.51	1
1339	1	310799950	128	442.12	1
1340	1	310799950	128	459.32	1
1341	1	310799950	128	492.16	1
1342	1	310799950	128	529.3	1
1343	1	310799950	128	465.09	1
1344	1	310799950	128	462.46	1
1345	1	310799950	128	511.51	1
1346	1	310799950	128	492.16	2
1347	1	310799950	128	557.55	2
1348	1	310799950	128	405.25	2
1349	1	310799950	128	470.44	2
1350	1	310799950	128	491.43	2
1351	1	310799950	128	512.14	2
1352	1	310799950	128	494.03	2
1353	1	310799950	128	372.74	2
1354	1	310799950	128	421.09	2
1355	1	310799950	128	404.86	2
1356	1	310802920	129	291.24	2
1357	1	310802920	129	398.25	2
1358	1	310802920	129	357.65	2
1359	1	310802920	129	490.24	2
1360	1	310802920	129	455.91	2
1361	1	310802920	129	403.57	2
1362	1	310802920	129	500.37	2
1363	1	310802920	129	401.52	2
1364	1	310802920	129	380.35	2
1365	1	310802920	129	388.02	2
1366	1	310802920	129	448.69	1
1367	1	310802920	129	400.88	1
1368	1	310802920	129	477.02	1
1369	1	310802920	129	529.18	1
1370	1	310802920	129	546.62	1
1371	1	310802920	129	511.1	1
1372	1	310802920	129	432.53	1
1373	1	310802920	130	480.14	1
1374	1	310802920	130	455.42	1
1375	1	310802920	130	398.21	1
1376	1	310802920	130	413.47	1
1377	1	310802920	130	479.75	1
1378	1	310802920	130	480.95	1
1379	1	310802920	130	409.58	1
1380	1	310802920	130	424.99	1
1381	1	310803570	131	560.43	1
1382	1	310803570	131	475.65	1
1383	1	310803570	131	473.78	1
1384	1	310803570	131	519.57	1
1385	1	310803570	131	472.27	2
1386	1	310803570	131	374.59	2
1387	1	310803570	131	441.59	2
1388	1	310803570	131	634.44	2
1389	1	310803570	131	486.76	2
1390	1	310803570	131	494.55	2
1391	1	310803570	132	481.69	2
1392	1	310803570	132	504.79	2
1393	1	310803570	132	527.62	2
1394	1	310803570	132	547.06	2
1395	1	310803570	132	380.13	2
1396	1	310803570	132	387.7	2
1397	1	310803570	132	431.83	2
1398	1	310803570	132	559.03	2
1399	1	310803570	132	329.03	2
1400	1	310803570	132	322.05	2
1401	1	310803570	132	494.79	2
1402	1	310803570	133	371.51	2
1403	1	310803570	133	559.03	2
1404	1	310803570	133	357.43	2
1405	1	310803570	133	485.1	1
1406	1	310803570	133	433.01	1
1407	1	310803570	133	416.78	1
1408	1	310803570	133	466.7	1
1409	1	310803570	133	512.54	1
1410	1	310803570	133	635.33	1
1411	1	310803570	133	526.93	1
1412	1	310803570	133	547.68	1
1413	1	310803570	133	445.67	1
1414	1	310803570	133	433.48	1
1415	1	310803570	133	379.19	1
1416	1	310803570	133	435.94	1
1417	1	310803570	133	463.36	1
1418	1	310803570	133	405.19	1
1419	1	310803570	133	445.78	1
1420	1	310803570	133	389.48	1
1421	1	310803570	133	622.48	1
1422	1	310803570	133	549.5	1
1423	1	310809180	134	530.74	1
1424	1	310809180	134	390.94	2
1425	1	310809180	134	576.93	2
1426	1	310809180	134	674.82	2
1427	1	310809180	134	517.75	2
1428	1	310809180	134	547.54	2
1429	1	310809180	134	620.39	2
1430	1	310809180	134	643.91	2
1431	1	310809180	134	517.16	2
1432	1	310809180	134	563.94	2
1433	1	310809180	134	388.81	2
1434	1	310809180	134	488.71	2
1435	1	310809180	134	527.31	2
1436	1	310809180	134	419.42	2
1437	1	310809180	134	483.76	2
1438	1	310809180	134	512	2
1439	1	310809180	134	348.53	2
1440	1	310809180	134	260.59	2
1441	1	310809180	134	372.85	2
1442	1	310826190	135	563.39	2
1443	1	310826190	135	672.89	2
1444	1	310826190	135	672.89	1
1445	1	310826190	135	566.76	1
1446	1	310826190	135	672.89	1
1447	1	310826190	135	584.03	1
1448	1	310826190	135	624.53	1
1449	1	310826190	135	615.1	1
1450	1	310826190	135	672.89	1
1451	1	310826190	135	607.85	1
1452	1	310826190	135	498.83	1
1453	1	310826190	135	607.85	1
1454	1	310826190	135	462.98	1
1455	1	310826190	135	607.85	1
1456	1	310826190	135	607.85	1
1457	1	310826190	135	618.06	1
1458	1	310826190	136	607.85	1
1459	1	310826190	136	571.41	1
1460	1	310826190	136	540.57	1
1461	1	310826190	136	607.85	1
1462	1	310830970	137	565.28	1
1463	1	310830970	137	557.89	2
1464	1	310830970	137	607.85	2
1465	1	310830970	137	567.49	2
1466	1	310830970	137	529.26	2
1467	1	310830970	137	567.12	2
1468	1	310830970	137	655.37	2
1469	1	310830970	137	655.37	2
1470	1	310830970	137	303.01	2
1471	1	310830970	137	443.41	2
1472	1	310830970	138	618.74	2
1473	1	310830970	138	482.96	2
1474	1	310830970	138	550.94	2
1475	1	310830970	138	425.03	2
1476	1	310830970	138	550.94	2
1477	1	310830970	138	394.9	2
1478	1	310830970	138	639.31	2
1479	1	310830970	138	639.31	2
1480	1	310830970	138	610.82	2
1481	1	310830970	138	639.31	2
1482	1	310830970	138	526.2	2
1483	1	310830970	138	506.89	1
1484	1	310830970	138	607.56	1
1485	1	310830970	138	548.5	1
1486	1	310830970	138	552.89	1
1487	1	310830970	138	587.12	1
1488	1	310830970	138	572.06	1
1489	1	310830970	138	506.56	1
1490	1	310830970	138	518.47	1
1491	1	310830970	138	539.97	1
1492	1	310830970	138	593.04	1
1493	1	310830970	139	505.94	1
1494	1	310830970	139	499.51	1
1495	1	310830970	139	333	1
1496	1	310830970	139	492.89	1
1497	1	310830970	139	673.97	1
1498	1	310830970	139	602.85	1
1499	1	310830970	139	673.97	1
1500	1	310830970	139	594.29	1
1501	1	310830970	139	606.46	1
1502	1	310830970	139	553.26	2
1503	1	310830970	139	673.97	2
1504	1	310830970	139	520.95	2
1505	1	310830970	139	673.97	2
1506	1	310830970	139	673.97	2
1507	1	310830970	140	465.87	2
1508	1	310830970	140	673.97	2
1509	1	310830970	140	673.97	2
1510	1	310830970	140	439.03	2
1511	1	310830970	140	673.97	2
1512	1	310830970	140	616.22	2
1513	1	310830970	140	673.97	2
1514	1	310830970	140	673.97	2
1515	1	310830970	140	673.97	2
1516	1	310830970	140	673.97	2
1517	1	310830970	140	583.02	2
1518	1	310830970	140	620.71	2
1519	1	310830970	140	673.97	2
1520	1	310830970	140	673.97	2
1521	1	310830970	141	675.8	2
1522	1	310830970	141	528.98	1
1523	1	310830970	141	496.33	1
1524	1	310830970	141	675.8	1
1525	1	310830970	141	675.8	1
1526	1	310830970	141	615.94	1
1527	1	310830970	141	675.8	1
1528	1	310830970	141	567.43	1
1529	1	310830970	141	537.71	1
1530	1	310830970	141	600.33	1
1531	1	310830970	141	609.27	1
1532	1	310830970	141	675.8	1
1533	1	310830970	141	626.94	1
1534	1	310830970	141	521.88	1
1535	1	310830970	141	609.27	1
1536	1	310830970	141	609.27	1
1537	1	310830970	141	630.96	1
1538	1	310830970	141	675.8	1
1539	1	310830970	141	675.8	1
1540	1	310830970	141	538.4	1
1541	1	310830970	141	516.65	2
1542	1	310830970	141	600.33	2
1543	1	310830970	141	564	2
1544	1	310830970	141	503.06	2
1545	1	310854810	142	519.22	2
1546	1	310854810	142	562.73	2
1547	1	310854810	142	550.38	2
1548	1	310854810	142	532.67	2
1549	1	310854810	142	556.96	2
1550	1	310854810	142	594.87	2
1551	1	310854810	142	574.33	2
1552	1	310854810	142	585.82	2
1553	1	310854810	142	500.53	2
1554	1	310854810	142	500.53	2
1555	1	310854810	142	532.67	2
1556	1	310854810	142	532.67	2
1557	1	310854810	143	563.69	2
1558	1	310854810	143	517.62	2
1559	1	310854810	143	629.23	2
1560	1	310854810	143	553.06	2
1561	1	310854810	143	532.8	1
1562	1	310854810	143	553.44	1
1563	1	310854810	143	640.6	1
1564	1	310854810	143	570.11	1
1565	1	310854810	143	500.05	1
1566	1	310854810	143	565.89	1
1567	1	310854810	143	600.49	1
1568	1	310854810	143	531.11	1
1569	1	310854810	143	498.29	1
1570	1	310854810	143	526.95	1
1571	1	310854810	144	444.63	1
1572	1	310854810	144	431.96	1
1573	1	310854810	144	505.86	1
1574	1	310854810	144	447.52	1
1575	1	310854810	144	491.72	1
1576	1	310854810	144	545.77	1
1577	1	310854810	144	580.77	1
1578	1	310854810	144	453.48	1
1579	1	310854810	144	516.17	1
1580	1	310854810	144	636.32	2
1581	1	310854810	144	661.22	2
1582	1	310854810	144	584.58	2
1583	1	310854810	144	661.22	2
1584	1	310854810	144	661.22	2
1585	1	310854810	144	579	2
1586	1	310854810	144	591.59	2
1587	1	310854810	145	587.18	2
1588	1	310854810	145	471.92	2
1589	1	310854810	145	545.96	2
1590	1	310854810	145	495.64	2
1591	1	310854810	145	661.22	2
1592	1	310854810	145	600.89	2
1593	1	310854810	145	639.6	2
1594	1	310854810	145	661.22	2
1595	1	310854810	145	579	2
1596	1	310854810	145	579	2
1597	1	310854810	145	580.47	2
1598	1	310854810	145	534.97	2
1599	1	310854810	145	586.67	2
1600	1	310854810	145	639.6	1
1601	1	310854810	145	586.67	1
1602	1	310854810	145	449.28	1
1603	1	310854810	145	533.14	1
1604	1	310854810	145	518.23	1
1605	1	310854810	145	493.47	1
1606	1	310854810	146	426.85	1
1607	1	310854810	146	510.38	1
1608	1	310854810	146	468.96	1
1609	1	310854810	146	362.99	1
1610	1	310854810	146	533.14	1
1611	1	310854810	146	500.02	1
1612	1	310854810	146	533.14	1
1613	1	310854810	146	505.94	1
1614	1	310854810	146	439.79	1
1615	1	310854810	146	482.54	1
